Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
JUBLFOOD,EQ,11-Dec-18,1198.2,1185,1268.4,1164.05,1264,1255.95,1218.88,2057895,2508336546,56115,150357,7.31
JUBLFOOD,EQ,12-Dec-18,1255.95,1265.5,1271.9,1216.7,1233,1232.9,1236.6,2258456,2792796912,64381,562756,24.92
JUBLFOOD,EQ,13-Dec-18,1232.9,1250,1283.9,1240,1244,1251.1,1266.16,2276979,2883011601,75403,216643,9.51
JUBLFOOD,EQ,14-Dec-18,1251.1,1244,1257.8,1225,1249,1246.55,1240.64,1435625,1781097710,43615,292671,20.39
JUBLFOOD,EQ,17-Dec-18,1246.55,1259,1280,1248.55,1279,1276.95,1267.17,1246423,1579434659,40243,172935,13.87
JUBLFOOD,EQ,18-Dec-18,1276.95,1270,1295,1263.2,1288.65,1289.4,1284.25,1677757,2154655137,40964,232914,13.88
JUBLFOOD,EQ,19-Dec-18,1289.4,1304,1349,1299.3,1347.85,1343.65,1333.58,2441586,3256055018,56665,323118,13.23
JUBLFOOD,EQ,20-Dec-18,1343.65,1335,1370,1325,1355,1353.35,1354.56,1826832,2474544595,46245,131313,7.19
JUBLFOOD,EQ,21-Dec-18,1353.35,1358.8,1376,1306,1314.95,1313.5,1335.76,1968751,2629769058,56449,311981,15.85
JUBLFOOD,EQ,24-Dec-18,1313.5,1321.75,1324.75,1213.85,1216.8,1218.95,1246.47,3710907,4625520114,146521,838608,22.6
JUBLFOOD,EQ,26-Dec-18,1218.95,1206.1,1238,1146,1235,1232.85,1196.53,9568927,11449487320,269473,607217,6.35
JUBLFOOD,EQ,27-Dec-18,1232.85,1249.9,1255.9,1215.5,1233.4,1233.4,1234.72,3099448,3826937356,77234,234789,7.58
JUBLFOOD,EQ,28-Dec-18,1233.4,1245,1268.15,1233.8,1246,1248.65,1255.07,2488261,3122952891,60031,187987,7.55
JUBLFOOD,EQ,31-Dec-18,1248.65,1253.7,1262,1241.3,1254,1252,1251.82,1508620,1888524599,33628,102085,6.77
JUBLFOOD,EQ,01-Jan-19,1252,1256.6,1257.65,1243.4,1250.45,1250.85,1250.23,882074,1102796005,22057,46176,5.23
JUBLFOOD,EQ,02-Jan-19,1250.85,1244,1276.2,1229,1237,1239.15,1257.24,2793859,3512544356,69127,313505,11.22
JUBLFOOD,EQ,03-Jan-19,1239.15,1241,1257.1,1235.2,1239,1239.65,1246.3,1517963,1891844005,61879,192621,12.69
JUBLFOOD,EQ,04-Jan-19,1239.65,1244.5,1250.4,1200.25,1210,1212.1,1218.27,2473246,3013093178,70077,285977,11.56
JUBLFOOD,EQ,07-Jan-19,1212.1,1224.5,1236,1208.9,1219,1217.05,1224.28,1211290,1482959779,30735,120611,9.96
JUBLFOOD,EQ,08-Jan-19,1217.05,1226,1248,1213.15,1248,1240.25,1230.7,1432995,1763586081,39312,310480,21.67
JUBLFOOD,EQ,09-Jan-19,1240.25,1249,1265.5,1225,1233,1234.15,1242.92,2226302,2767112049,60254,400686,18
JUBLFOOD,EQ,10-Jan-19,1234.15,1236.85,1243.2,1223.75,1235.95,1233.8,1233.73,853461,1052941894,24231,78166,9.16
JUBLFOOD,EQ,11-Jan-19,1233.8,1240,1252,1230.6,1233.15,1237.6,1241.78,1251272,1553808463,33708,144844,11.58
JUBLFOOD,EQ,14-Jan-19,1237.6,1235,1236,1210.5,1218.9,1214.75,1223.76,895577,1095971581,24735,128323,14.33
JUBLFOOD,EQ,15-Jan-19,1214.75,1223,1243,1218.9,1235,1236,1234.15,989193,1220815950,25966,117192,11.85
JUBLFOOD,EQ,16-Jan-19,1236,1238.9,1243.5,1207.5,1214.75,1214.75,1221.91,1556003,1901296956,50607,502601,32.3
JUBLFOOD,EQ,17-Jan-19,1214.75,1220,1229.5,1198,1215.45,1212.3,1216.72,1845442,2245377107,47101,382164,20.71
JUBLFOOD,EQ,18-Jan-19,1212.3,1222,1227.9,1211.4,1218,1217.95,1219.87,1253983,1529690409,44592,406497,32.42
JUBLFOOD,EQ,21-Jan-19,1217.95,1218,1222,1172,1172.6,1180.6,1192.29,1950472,2325524081,61931,328873,16.86
JUBLFOOD,EQ,22-Jan-19,1180.6,1170,1198,1160,1165,1167.15,1175.14,2912125,3422152226,96514,907396,31.16
JUBLFOOD,EQ,23-Jan-19,1167.15,1167.15,1185,1165.15,1175.8,1173.25,1175.51,1423184,1672972194,42267,390244,27.42
JUBLFOOD,EQ,24-Jan-19,1173.25,1177,1187.9,1165.6,1183,1179.65,1177.32,1660507,1954950769,46270,589330,35.49
JUBLFOOD,EQ,25-Jan-19,1179.65,1185.9,1225.1,1185.35,1198,1197.85,1210.37,2819854,3413058060,77847,593034,21.03
JUBLFOOD,EQ,28-Jan-19,1197.85,1197.4,1212,1183.25,1200,1202.05,1198.41,1239212,1485084625,33338,172590,13.93
JUBLFOOD,EQ,29-Jan-19,1202.05,1198.9,1221.6,1180.1,1211,1195.75,1201.57,1484356,1783557236,42352,223008,15.02
JUBLFOOD,EQ,30-Jan-19,1195.75,1213,1238.9,1173.8,1200.5,1200.2,1211.97,6994644,8477324744,192055,827838,11.84
JUBLFOOD,EQ,31-Jan-19,1200.2,1230,1270.05,1216.85,1263,1258.45,1244.18,5199704,6469360278,131960,1264305,24.31
JUBLFOOD,EQ,01-Feb-19,1258.45,1269.6,1371.35,1250,1362,1357.95,1324.74,6091028,8069013054,131432,1636205,26.86
JUBLFOOD,EQ,04-Feb-19,1357.95,1344,1402.9,1342,1396.35,1396.5,1381.09,3611293,4987513551,95871,536129,14.85
JUBLFOOD,EQ,05-Feb-19,1396.5,1355,1365,1205.4,1305,1303.4,1309.53,9418525,12333871111,269055,1236552,13.13
JUBLFOOD,EQ,06-Feb-19,1303.4,1340,1344.6,1238,1291.4,1293.85,1280.58,9219435,11806199922,246149,1583716,17.18
JUBLFOOD,EQ,07-Feb-19,1293.85,1297,1348,1277.6,1342.5,1341.15,1331.88,3761427,5009784128,97694,393262,10.46
JUBLFOOD,EQ,08-Feb-19,1341.15,1335,1362.25,1321.4,1343,1347,1348.1,2446233,3297769200,70661,419620,17.15
JUBLFOOD,EQ,11-Feb-19,1347,1346.5,1353.5,1303.2,1325.25,1319.55,1321.19,1510329,1995438899,40109,266318,17.63
JUBLFOOD,EQ,12-Feb-19,1319.55,1327,1327.85,1275.1,1292.6,1297.45,1296.11,1983732,2571125336,57185,289710,14.6
JUBLFOOD,EQ,13-Feb-19,1297.45,1305.45,1317.7,1269.15,1275.35,1276.05,1294.93,2171050,2811365712,61495,463982,21.37
JUBLFOOD,EQ,14-Feb-19,1276.05,1280,1317.5,1280,1311.7,1312.7,1301.18,1729499,2250384927,53436,285820,16.53
JUBLFOOD,EQ,15-Feb-19,1312.7,1312.4,1312.6,1275,1300.25,1300.85,1294.28,1250051,1617919285,35864,109700,8.78
JUBLFOOD,EQ,18-Feb-19,1300.85,1300.05,1346.5,1300.05,1334.05,1337.95,1333.63,2136235,2848937823,54758,387866,18.16
JUBLFOOD,EQ,19-Feb-19,1337.95,1340.15,1368,1333,1333,1341.3,1354.04,2557102,3462425555,59704,400150,15.65
JUBLFOOD,EQ,20-Feb-19,1341.3,1341.1,1350.6,1285.2,1289.7,1292.5,1310.1,2797395,3664879680,65952,462318,16.53
JUBLFOOD,EQ,21-Feb-19,1292.5,1295,1327.9,1293.2,1319,1316.3,1317.13,2061410,2715139255,51841,254541,12.35
JUBLFOOD,EQ,22-Feb-19,1316.3,1305,1313.25,1289,1293,1295.2,1297.47,2708759,3514525239,67404,398737,14.72
JUBLFOOD,EQ,25-Feb-19,1295.2,1302,1313.5,1264,1270.8,1268.65,1283.06,2547385,3268445799,57073,635225,24.94
JUBLFOOD,EQ,26-Feb-19,1268.65,1263,1279,1245.75,1274.55,1273.4,1268.13,2064924,2618601939,54287,492315,23.84
JUBLFOOD,EQ,27-Feb-19,1273.4,1287,1293.5,1265,1272,1272.05,1279.14,1467199,1876758740,37998,271311,18.49
JUBLFOOD,EQ,28-Feb-19,1272.05,1281,1297,1263.25,1266.9,1268.75,1281.48,2239670,2870084623,42845,873517,39
JUBLFOOD,EQ,01-Mar-19,1268.75,1277,1282.15,1267.5,1276.8,1276.75,1275.32,1089400,1389334034,29797,271246,24.9
JUBLFOOD,EQ,05-Mar-19,1276.75,1276,1287.95,1261.25,1270.9,1274.25,1271.14,1676607,2131197006,48905,574013,34.24
JUBLFOOD,EQ,06-Mar-19,1274.25,1289.9,1334,1275,1330.4,1327.25,1308.45,3292385,4307915320,75416,879734,26.72
JUBLFOOD,EQ,07-Mar-19,1327.25,1339,1360.8,1316,1327.2,1326.2,1343.86,2296736,3086496813,59144,296188,12.9
JUBLFOOD,EQ,08-Mar-19,1326.2,1327.2,1347.9,1315.1,1345.7,1339.6,1331.21,1357561,1807202616,35984,241510,17.79
JUBLFOOD,EQ,11-Mar-19,1339.6,1347,1375,1341,1371.9,1371.85,1358.92,1563403,2124535352,44477,288089,18.43
JUBLFOOD,EQ,12-Mar-19,1371.85,1380.1,1384,1343.3,1345.1,1349.9,1364.6,1673508,2283662764,38055,314890,18.82
JUBLFOOD,EQ,13-Mar-19,1349.9,1355,1355,1321,1328.55,1325.65,1332.07,1308577,1743110057,52765,287349,21.96
JUBLFOOD,BL,14-Mar-19,145,1312.4,1312.4,1312.4,1312.4,1312.4,1312.4,3959071,5195884780,10,3959071,100
JUBLFOOD,EQ,14-Mar-19,1325.65,1322,1369,1314.4,1339,1331.6,1342.26,3670164,4926300775,76272,285099,7.77
JUBLFOOD,EQ,15-Mar-19,1331.6,1349.75,1358.7,1332.1,1348,1343.2,1345.57,1805206,2429035284,50774,310023,17.17
JUBLFOOD,EQ,18-Mar-19,1343.2,1356.4,1393.5,1345.05,1392,1387.3,1369.44,2090717,2863108622,67166,441828,21.13
JUBLFOOD,EQ,19-Mar-19,1387.3,1404,1430,1390,1402.05,1398.75,1413.94,4380553,6193859006,122404,784559,17.91
JUBLFOOD,EQ,20-Mar-19,1398.75,1406,1420,1395,1400.35,1400.35,1408.66,1897603,2673083315,66057,289579,15.26
JUBLFOOD,EQ,22-Mar-19,1400.35,1405.9,1438,1405,1437,1430.4,1425.37,2528661,3604269286,77485,391524,15.48
JUBLFOOD,EQ,25-Mar-19,1430.4,1432,1459.9,1427.05,1454.2,1454.7,1444.08,2834818,4093695238,94230,636886,22.47
JUBLFOOD,EQ,26-Mar-19,1454.7,1461,1470,1442,1463,1466.6,1456.26,2429883,3538536139,69322,619405,25.49
JUBLFOOD,EQ,27-Mar-19,1466.6,1466,1469.45,1443.1,1446,1446.6,1455.01,1104984,1607757631,38661,206795,18.71
JUBLFOOD,EQ,28-Mar-19,1446.6,1444.6,1466.65,1437.5,1459,1459.4,1454.74,1449362,2108444356,45697,559838,38.63
JUBLFOOD,EQ,29-Mar-19,1459.4,1460,1461.45,1432.15,1448.4,1444,1445.78,1202267,1738212031,56218,253228,21.06
JUBLFOOD,EQ,01-Apr-19,1444,1456,1487.7,1448.4,1458.1,1460.3,1471.45,1403371,2064986854,37393,318896,22.72
JUBLFOOD,EQ,02-Apr-19,1460.3,1458,1474.7,1431,1444,1441.2,1455.4,1061727,1545235839,32877,273389,25.75
JUBLFOOD,EQ,03-Apr-19,1441.2,1448.45,1461,1419,1424.6,1423.15,1440.88,907675,1307854023,36560,279220,30.76
JUBLFOOD,EQ,04-Apr-19,1423.15,1428.2,1442.9,1420.1,1436,1432.85,1429.73,989402,1414575727,39507,274042,27.7
JUBLFOOD,EQ,05-Apr-19,1432.85,1437,1444.25,1413,1417,1417.6,1423.38,944826,1344849889,38794,269564,28.53
JUBLFOOD,EQ,08-Apr-19,1417.6,1424.9,1437.5,1413.55,1430,1427.7,1425.01,820538,1169276443,33112,178347,21.74
JUBLFOOD,EQ,09-Apr-19,1427.7,1428.95,1433,1405.5,1430,1429.55,1422.85,863852,1229134704,36292,180677,20.92
JUBLFOOD,EQ,10-Apr-19,1429.55,1428,1433.95,1405.6,1409,1409.65,1416.64,675075,956336968.8,34994,234777,34.78
JUBLFOOD,EQ,11-Apr-19,1409.65,1409,1416.3,1370,1378.4,1375.3,1387.22,1424371,1975911394,53260,398065,27.95
JUBLFOOD,EQ,12-Apr-19,1375.3,1378.4,1380.95,1348.25,1362.6,1361.5,1361.58,1543838,2102066184,67576,546206,35.38
JUBLFOOD,EQ,15-Apr-19,1361.5,1366,1384.85,1366,1371,1370.4,1373.6,1112285,1527835491,37947,296757,26.68
JUBLFOOD,EQ,16-Apr-19,1370.4,1377,1394.75,1362.1,1381.2,1381.15,1380.83,1270729,1754655985,56349,441571,34.75
JUBLFOOD,EQ,18-Apr-19,1381.15,1387,1391.55,1340.75,1343,1345.15,1357.74,1322271,1795303005,50037,347632,26.29
JUBLFOOD,EQ,22-Apr-19,1345.15,1340.75,1348,1324,1330,1331.05,1332.93,746341,994821389,23145,189283,25.36
JUBLFOOD,EQ,23-Apr-19,1331.05,1323,1349,1311.2,1317.7,1316.1,1332.24,959140,1277800169,29448,219331,22.87
JUBLFOOD,EQ,24-Apr-19,1316.1,1320,1334,1307.2,1320,1317,1317.88,967476,1275012695,63309,329221,34.03
JUBLFOOD,EQ,25-Apr-19,1317,1327,1354.9,1321,1335,1327.9,1339.63,1153973,1545896737,35270,216555,18.77
JUBLFOOD,EQ,26-Apr-19,1327.9,1336.15,1354.9,1332.2,1342,1342.8,1342.95,1307231,1755541325,38949,365697,27.97
JUBLFOOD,EQ,30-Apr-19,1342.8,1341.6,1341.6,1310.05,1330.85,1328.5,1322.93,896668,1186226096,31362,347703,38.78
JUBLFOOD,EQ,02-May-19,1328.5,1329.7,1364.4,1311.25,1344,1345.9,1347.31,1497573,2017688667,48699,496442,33.15
JUBLFOOD,EQ,03-May-19,1345.9,1345.95,1362.95,1320.3,1328,1326.35,1342.49,1035518,1390174065,26366,190940,18.44
JUBLFOOD,EQ,06-May-19,1326.35,1317,1326.7,1290.5,1302,1299.85,1301.4,1133655,1475337202,37430,237505,20.95
JUBLFOOD,EQ,07-May-19,1299.85,1305,1320,1277.4,1278,1282.25,1300.36,1309419,1702720044,35689,247667,18.91
JUBLFOOD,EQ,08-May-19,1282.25,1272,1276.55,1241.85,1266.4,1262.45,1263.53,1039517,1313462105,34996,123192,11.85
JUBLFOOD,EQ,09-May-19,1262.45,1266,1278,1253.25,1274.75,1268.8,1266.63,646016,818263455.4,22188,64429,9.97
JUBLFOOD,EQ,10-May-19,1268.8,1278.8,1294.8,1258.8,1265.45,1264.5,1278.45,892408,1140898200,25374,110213,12.35
JUBLFOOD,EQ,13-May-19,1264.5,1269.95,1269.95,1237.05,1242,1242.6,1256.49,746458,937914762,28142,129094,17.29
