,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,month,year,Day_Perc_Change,Trend
206,JUBLFOOD,EQ,2018-03-12,2060.3,2090.0,2098.0,2061.4,2075.0,2084.05,2081.9,882266,1836791265.0,34503,144761,16.41,3,2018,1.1527447459107831,Positive
207,JUBLFOOD,EQ,2018-03-13,2084.05,2075.0,2098.5,2047.0,2059.0,2060.1,2075.68,524075,1087811126.0,24915,79158,15.1,3,2018,-1.1492046735922967,Negative
208,JUBLFOOD,EQ,2018-03-14,2060.1,2047.0,2086.2,2045.3,2083.0,2078.95,2064.9,416793,860635085.6,18448,70794,16.99,3,2018,0.9150041260132857,Slight Positive
209,JUBLFOOD,EQ,2018-03-15,2078.95,2091.0,2160.0,2085.25,2159.95,2147.1,2131.85,1520066,3240547348.0,60989,428932,28.22,3,2018,3.278097116332779,Among Top gainers
210,JUBLFOOD,EQ,2018-03-16,2147.1,2151.0,2170.0,2100.2,2119.05,2111.65,2136.08,825718,1763797235.0,48321,227609,27.56,3,2018,-1.6510642261655217,Negative
211,JUBLFOOD,EQ,2018-03-19,2111.65,2125.0,2161.3,2094.4,2113.15,2113.15,2126.15,988750,2102234370.0,35639,144725,14.64,3,2018,0.07103449908838488,Slight or No Change
212,JUBLFOOD,EQ,2018-03-20,2113.15,2103.0,2133.85,2091.5,2129.0,2121.8,2119.57,621810,1317971075.0,23277,133078,21.4,3,2018,0.4093415043891824,Slight or No Change
213,JUBLFOOD,EQ,2018-03-21,2121.8,2144.0,2215.45,2135.05,2203.0,2207.35,2181.15,1619899,3533236640.0,61853,396775,24.49,3,2018,4.031954001319615,Among Top gainers
214,JUBLFOOD,EQ,2018-03-22,2207.35,2220.95,2300.0,2215.0,2265.45,2275.0,2265.69,3282766,7437723413.0,110586,714374,21.76,3,2018,3.0647609124062836,Among Top gainers
215,JUBLFOOD,EQ,2018-03-23,2275.0,2233.0,2297.9,2220.0,2270.0,2277.05,2273.05,1939420,4408395773.0,73850,219740,11.33,3,2018,0.09010989010989068,Slight or No Change
216,JUBLFOOD,EQ,2018-03-26,2277.05,2299.95,2354.5,2282.05,2347.3,2344.0,2330.6,2186647,5096204554.0,73213,358190,16.38,3,2018,2.940207724907218,Positive
217,JUBLFOOD,EQ,2018-03-27,2344.0,2367.95,2396.0,2320.65,2348.5,2341.05,2370.15,1490655,3533073576.0,58458,193012,12.95,3,2018,-0.12585324232080586,Slight or No Change
218,JUBLFOOD,EQ,2018-03-28,2341.05,2345.0,2364.0,2310.75,2323.0,2325.85,2333.93,1328797,3101314966.0,54211,253213,19.06,3,2018,-0.6492813053971647,Slight Negative
219,JUBLFOOD,EQ,2018-04-02,2325.85,2350.0,2367.0,2335.55,2357.55,2356.1,2350.44,484866,1139649570.0,22438,66766,13.77,4,2018,1.30059978072532,Positive
220,JUBLFOOD,EQ,2018-04-03,2356.1,2368.0,2379.95,2302.2,2329.95,2329.15,2329.46,992288,2311491172.0,36315,225367,22.71,4,2018,-1.143839395611379,Negative
221,JUBLFOOD,EQ,2018-04-04,2329.15,2329.0,2345.0,2296.45,2312.0,2309.3,2320.34,708423,1643780504.0,26320,96277,13.59,4,2018,-0.8522422342914782,Slight Negative
222,JUBLFOOD,EQ,2018-04-05,2309.3,2330.0,2343.85,2315.0,2339.85,2335.35,2328.92,315803,735481077.7,11711,49065,15.54,4,2018,1.1280474602693324,Positive
223,JUBLFOOD,EQ,2018-04-06,2335.35,2335.0,2437.6,2322.55,2427.0,2430.35,2401.21,1888980,4535838607.0,62604,201417,10.66,4,2018,4.0679127325668585,Among Top gainers
224,JUBLFOOD,EQ,2018-04-09,2430.35,2450.0,2487.0,2436.4,2449.35,2453.15,2460.34,1441401,3546331527.0,52808,230268,15.98,4,2018,0.9381364823996652,Slight Positive
225,JUBLFOOD,EQ,2018-04-10,2453.15,2464.0,2465.9,2407.0,2433.0,2428.6,2430.24,706447,1716838568.0,28927,91266,12.92,4,2018,-1.0007541324419722,Negative
226,JUBLFOOD,EQ,2018-04-11,2428.6,2436.0,2490.85,2424.75,2486.35,2486.35,2468.11,1128564,2785415167.0,40436,107483,9.52,4,2018,2.3779132010211645,Positive
227,JUBLFOOD,EQ,2018-04-12,2486.35,2495.95,2522.0,2471.0,2482.3,2477.5,2497.15,1314332,3282079670.0,47926,177046,13.47,4,2018,-0.3559434512437898,Slight or No Change
228,JUBLFOOD,EQ,2018-04-13,2477.5,2485.0,2511.8,2454.0,2494.0,2493.75,2487.16,855946,2128878228.0,34320,133221,15.56,4,2018,0.6559031281533789,Slight Positive
229,JUBLFOOD,EQ,2018-04-16,2493.75,2473.0,2502.4,2463.5,2482.85,2484.15,2483.45,611421,1518430493.0,22731,136361,22.3,4,2018,-0.3849624060150325,Slight or No Change
230,JUBLFOOD,EQ,2018-04-17,2484.15,2491.1,2538.7,2477.05,2514.0,2514.75,2518.38,1083596,2728904933.0,36002,129964,11.99,4,2018,1.2318096733288986,Positive
231,JUBLFOOD,EQ,2018-04-18,2514.75,2514.75,2532.2,2478.45,2487.4,2486.9,2502.39,511719,1280519609.0,20449,58387,11.41,4,2018,-1.1074659508897522,Negative
232,JUBLFOOD,EQ,2018-04-19,2486.9,2505.5,2511.25,2470.0,2481.0,2478.55,2484.53,477367,1186032111.0,27846,89321,18.71,4,2018,-0.33575937914672727,Slight or No Change
233,JUBLFOOD,EQ,2018-04-20,2478.55,2448.2,2473.4,2430.3,2450.0,2445.85,2447.26,637112,1559177451.0,28496,199991,31.39,4,2018,-1.3193197635714582,Negative
234,JUBLFOOD,EQ,2018-04-23,2445.85,2451.0,2482.35,2421.65,2465.0,2460.55,2458.69,551997,1357188136.0,20361,136233,24.68,4,2018,0.6010180509843366,Slight Positive
235,JUBLFOOD,EQ,2018-04-24,2460.55,2490.0,2490.0,2432.85,2454.0,2448.35,2451.73,343207,841452224.1,14988,45468,13.25,4,2018,-0.4958241043669154,Slight or No Change
236,JUBLFOOD,EQ,2018-04-25,2448.35,2442.4,2481.0,2435.0,2454.0,2457.75,2462.79,465933,1147494461.0,21871,112930,24.24,4,2018,0.38393203586089,Slight or No Change
237,JUBLFOOD,EQ,2018-04-26,2457.75,2460.0,2539.8,2449.0,2526.0,2525.8,2509.97,1195758,3001322520.0,45192,257768,21.56,4,2018,2.768792594853031,Positive
238,JUBLFOOD,EQ,2018-04-27,2525.8,2539.0,2565.85,2511.1,2554.45,2551.35,2542.57,675460,1717403402.0,27473,114508,16.95,4,2018,1.011560693641611,Positive
239,JUBLFOOD,EQ,2018-04-30,2551.35,2522.0,2565.1,2522.0,2547.9,2540.25,2542.18,291989,742289302.4,21722,74169,25.4,4,2018,-0.4350637897583609,Slight or No Change
240,JUBLFOOD,EQ,2018-05-02,2540.25,2555.0,2594.8,2520.15,2555.1,2549.8,2568.93,602449,1547647274.0,23872,132153,21.94,5,2018,0.37594724928649015,Slight or No Change
241,JUBLFOOD,EQ,2018-05-03,2549.8,2549.4,2590.0,2524.25,2550.0,2546.0,2549.44,491955,1254208262.0,26254,122084,24.82,5,2018,-0.14903129657228842,Slight or No Change
242,JUBLFOOD,EQ,2018-05-04,2546.0,2549.9,2575.0,2540.45,2572.0,2565.3,2560.24,333973,855052359.8,16466,72180,21.61,5,2018,0.7580518460329921,Slight Positive
243,JUBLFOOD,EQ,2018-05-07,2565.3,2583.0,2628.5,2573.0,2614.0,2605.15,2605.37,972116,2532721978.0,50888,274381,28.23,5,2018,1.5534245507347944,Positive
244,JUBLFOOD,EQ,2018-05-08,2605.15,2633.0,2668.8,2535.6,2555.95,2560.35,2598.13,4867929,12647503646.0,216991,655758,13.47,5,2018,-1.7196706523616712,Negative
245,JUBLFOOD,EQ,2018-05-09,2560.35,2590.0,2645.0,2540.0,2548.95,2555.1,2600.02,2480681,6449815375.0,103940,292998,11.81,5,2018,-0.20505009080790115,Slight or No Change
246,JUBLFOOD,EQ,2018-05-10,2555.1,2560.0,2583.45,2463.0,2478.0,2474.6,2506.01,1693538,4244022902.0,70772,194577,11.49,5,2018,-3.150561621854331,Among top Losers
247,JUBLFOOD,EQ,2018-05-11,2474.6,2478.0,2515.0,2433.0,2477.9,2477.85,2477.65,1325718,3284667224.0,52794,327923,24.74,5,2018,0.13133435706780272,Slight or No Change
248,JUBLFOOD,EQ,2018-05-14,2477.85,2485.0,2498.05,2423.0,2437.45,2437.8,2460.1,466802,1148377683.0,22459,97631,20.91,5,2018,-1.6163206005206043,Negative
249,JUBLFOOD,EQ,2018-05-15,2437.8,2441.0,2482.0,2388.4,2401.0,2400.45,2432.81,927796,2257154516.0,46912,168490,18.16,5,2018,-1.5321191238001575,Negative
250,JUBLFOOD,EQ,2018-05-16,2400.45,2395.0,2470.25,2381.55,2468.0,2457.25,2430.22,812412,1974341582.0,43922,157788,19.42,5,2018,2.366222999854206,Positive
251,JUBLFOOD,EQ,2018-05-17,2457.25,2480.0,2485.0,2433.6,2455.0,2449.9,2454.95,623180,1529877176.0,40130,180336,28.94,5,2018,-0.29911486417742994,Slight or No Change
252,JUBLFOOD,EQ,2018-05-18,2449.9,2445.0,2519.0,2443.7,2513.0,2497.85,2488.4,956317,2379695049.0,41148,188407,19.7,5,2018,1.9572227437854472,Positive
253,JUBLFOOD,EQ,2018-05-21,2497.85,2513.0,2545.9,2490.25,2524.95,2527.25,2521.9,842140,2123793698.0,41208,159689,18.96,5,2018,1.1770122305182484,Positive
254,JUBLFOOD,EQ,2018-05-22,2527.25,2520.0,2543.6,2500.5,2517.15,2512.8,2522.86,400527,1010474160.0,21486,64877,16.2,5,2018,-0.5717677317242043,Slight Negative
255,JUBLFOOD,EQ,2018-05-23,2512.8,2519.95,2581.95,2514.0,2574.0,2565.3,2559.3,889208,2275750258.0,46568,317809,35.74,5,2018,2.089302769818535,Positive
256,JUBLFOOD,EQ,2018-05-24,2565.3,2575.0,2667.45,2566.05,2662.0,2653.7,2623.9,911079,2390579903.0,43776,179934,19.75,5,2018,3.445990722332648,Among Top gainers
257,JUBLFOOD,EQ,2018-05-25,2653.7,2670.0,2696.0,2650.95,2660.0,2662.05,2673.6,753693,2015071824.0,42692,151792,20.14,5,2018,0.31465500998606455,Slight or No Change
258,JUBLFOOD,EQ,2018-05-28,2662.05,2665.1,2750.0,2645.1,2725.0,2730.4,2720.07,971711,2643117611.0,45677,138333,14.24,5,2018,2.5675701057455758,Positive
259,JUBLFOOD,EQ,2018-05-29,2730.4,2700.0,2700.0,2565.0,2572.0,2576.45,2614.23,1581977,4135655471.0,67128,413511,26.14,5,2018,-5.638368004687965,Among top Losers
260,JUBLFOOD,EQ,2018-05-30,2576.45,2621.0,2664.0,2495.0,2514.0,2506.15,2570.6,3174937,8161485902.0,141383,401455,12.64,5,2018,-2.7285606163519494,Negative
261,JUBLFOOD,EQ,2018-05-31,2506.15,2560.0,2574.9,2497.6,2507.1,2508.6,2527.26,1439316,3637519096.0,71637,212353,14.75,5,2018,0.09775951160144736,Slight or No Change
262,JUBLFOOD,EQ,2018-06-01,2508.6,2524.15,2545.0,2470.05,2501.0,2501.1,2503.0,921980,2307714877.0,48710,156108,16.93,6,2018,-0.29897153790958697,Slight or No Change
263,JUBLFOOD,EQ,2018-06-04,2501.1,2523.9,2576.8,2470.1,2549.0,2561.15,2542.68,1327445,3375272924.0,80099,381744,28.76,6,2018,2.400943584822679,Positive
264,JUBLFOOD,EQ,2018-06-05,2561.15,2563.9,2597.0,2538.0,2572.0,2564.4,2568.49,989980,2542750055.0,49942,246699,24.92,6,2018,0.1268961208831909,Slight or No Change
265,JUBLFOOD,EQ,2018-06-06,2564.4,2577.0,2638.5,2560.0,2631.0,2631.55,2599.28,892316,2319374791.0,41927,158071,17.71,6,2018,2.6185462486351563,Positive
266,JUBLFOOD,EQ,2018-06-07,2631.55,2650.0,2685.6,2620.4,2655.0,2656.1,2656.12,810288,2152219514.0,45603,176563,21.79,6,2018,0.932910262012876,Slight Positive
267,JUBLFOOD,EQ,2018-06-08,2656.1,2659.75,2688.0,2630.45,2678.0,2679.25,2661.4,649150,1727649151.0,38878,113202,17.44,6,2018,0.8715786303226558,Slight Positive
268,JUBLFOOD,EQ,2018-06-11,2679.25,2690.0,2735.9,2682.0,2693.0,2697.85,2712.16,734729,1992699681.0,34548,160208,21.81,6,2018,0.6942241298870888,Slight Positive
269,JUBLFOOD,EQ,2018-06-12,2697.85,2713.0,2723.8,2682.7,2700.0,2697.3,2700.8,484839,1309451236.0,24840,89202,18.4,6,2018,-0.020386604147737408,Slight or No Change
270,JUBLFOOD,EQ,2018-06-13,2697.3,2718.0,2729.9,2660.9,2675.0,2670.6,2699.7,735447,1985487912.0,36093,115961,15.77,6,2018,-0.9898787676565601,Slight Negative
271,JUBLFOOD,EQ,2018-06-14,2670.6,2675.0,2729.0,2670.0,2726.0,2721.45,2693.42,963032,2593846702.0,33811,395721,41.09,6,2018,1.9040665019096847,Positive
272,JUBLFOOD,EQ,2018-06-15,2721.45,2739.0,2784.0,2720.0,2770.0,2765.3,2749.4,1421623,3908604241.0,46286,457181,32.16,6,2018,1.61127340204672,Positive
273,JUBLFOOD,EQ,2018-06-18,2765.3,2770.0,2817.9,2751.55,2806.0,2810.7,2788.86,1069147,2981699123.0,45188,208249,19.48,6,2018,1.6417748526380338,Positive
274,JUBLFOOD,EQ,2018-06-19,2810.7,2789.0,2806.8,2740.0,2747.55,2751.55,2766.35,713690,1974317636.0,45183,176557,24.74,6,2018,-2.104457964208195,Negative
275,JUBLFOOD,EQ,2018-06-20,2751.55,2760.0,2768.0,2711.3,2726.3,2723.0,2741.98,859394,2356437403.0,51174,270875,31.52,6,2018,-1.0375969907870153,Negative
276,JUBLFOOD,EQ,2018-06-21,2723.0,1368.0,1385.25,1350.7,1361.8,1356.65,1360.09,710681,966591108.6,29957,94301,13.27,6,2018,-50.178112376055815,Bear Drop
277,JUBLFOOD,EQ,2018-06-22,1356.65,1360.9,1400.0,1353.05,1392.85,1394.55,1386.71,1726396,2394002019.0,53118,130362,7.55,6,2018,2.7936461135886104,Positive
278,JUBLFOOD,EQ,2018-06-25,1394.55,1390.0,1417.5,1386.35,1398.0,1394.85,1402.14,1042571,1461832528.0,30588,147659,14.16,6,2018,0.02151231580078683,Slight or No Change
279,JUBLFOOD,EQ,2018-06-26,1394.85,1391.1,1415.0,1381.0,1406.5,1406.65,1401.82,950864,1332944661.0,33400,186809,19.65,6,2018,0.8459691006201586,Slight Positive
280,JUBLFOOD,EQ,2018-06-27,1406.65,1417.65,1431.85,1385.0,1391.0,1390.3,1410.52,1625532,2292841503.0,57043,314776,19.36,6,2018,-1.162336046635637,Negative
281,JUBLFOOD,EQ,2018-06-28,1390.3,1393.0,1402.0,1355.4,1374.0,1364.3,1376.67,1282427,1765476326.0,41786,376590,29.37,6,2018,-1.870099978421924,Negative
282,JUBLFOOD,EQ,2018-06-29,1364.3,1374.0,1394.9,1365.15,1394.75,1386.45,1378.91,688648,949583272.0,42122,165947,24.1,6,2018,1.623543208971645,Positive
283,JUBLFOOD,EQ,2018-07-02,1386.45,1396.0,1430.0,1377.2,1417.0,1408.65,1397.45,902871,1261720222.0,33400,182311,20.19,7,2018,1.6012117277940163,Positive
284,JUBLFOOD,EQ,2018-07-03,1408.65,1417.0,1438.0,1408.1,1431.85,1431.85,1423.37,1460747,2079190056.0,58533,319851,21.9,7,2018,1.6469669541759657,Positive
285,JUBLFOOD,EQ,2018-07-04,1431.85,1435.0,1439.45,1418.5,1432.95,1428.9,1429.46,980448,1401509759.0,37270,311499,31.77,7,2018,-0.20602716765022455,Slight or No Change
286,JUBLFOOD,EQ,2018-07-05,1428.9,1426.5,1426.5,1410.0,1417.0,1416.5,1417.36,645774,915295833.7,39154,194061,30.05,7,2018,-0.8678004059066491,Slight Negative
287,JUBLFOOD,EQ,2018-07-06,1416.5,1419.0,1420.0,1348.4,1367.9,1365.45,1381.44,1812180,2503425934.0,66751,544627,30.05,7,2018,-3.603953406283089,Among top Losers
288,JUBLFOOD,EQ,2018-07-09,1365.45,1378.95,1415.5,1370.0,1415.5,1411.85,1397.85,1728540,2416238203.0,69778,386238,22.34,7,2018,3.398147130982454,Among Top gainers
289,JUBLFOOD,EQ,2018-07-10,1411.85,1424.9,1434.9,1405.9,1417.1,1415.65,1421.14,1129887,1605725829.0,45676,253571,22.44,7,2018,0.2691504054963545,Slight or No Change
290,JUBLFOOD,EQ,2018-07-11,1415.65,1412.0,1440.0,1405.65,1429.0,1427.95,1429.23,977089,1396487651.0,40476,198337,20.3,7,2018,0.8688588281001719,Slight Positive
291,JUBLFOOD,EQ,2018-07-12,1427.95,1439.9,1444.95,1415.0,1426.0,1424.6,1427.87,798731,1140481911.0,36590,148953,18.65,7,2018,-0.2346020518925851,Slight or No Change
292,JUBLFOOD,EQ,2018-07-13,1424.6,1429.0,1436.0,1396.0,1412.0,1408.7,1412.35,765549,1081221329.0,40584,151823,19.83,7,2018,-1.116102765688609,Negative
293,JUBLFOOD,EQ,2018-07-16,1408.7,1408.7,1444.15,1401.45,1420.6,1419.6,1425.4,1505919,2146544353.0,68355,384809,25.55,7,2018,0.7737630439412113,Slight Positive
294,JUBLFOOD,EQ,2018-07-17,1419.6,1424.95,1435.7,1412.4,1428.0,1428.45,1426.11,1067706,1522661437.0,45527,249216,23.34,7,2018,0.6234150464919708,Slight Positive
295,JUBLFOOD,EQ,2018-07-18,1428.45,1435.0,1440.0,1407.0,1424.0,1418.45,1423.48,838192,1193152000.0,38190,240360,28.68,7,2018,-0.7000595050579261,Slight Negative
296,JUBLFOOD,EQ,2018-07-19,1418.45,1419.15,1430.0,1410.0,1417.85,1415.95,1417.93,537723,762454689.6,32540,195708,36.4,7,2018,-0.17624872219675902,Slight or No Change
297,JUBLFOOD,EQ,2018-07-20,1415.95,1424.0,1499.0,1413.05,1482.0,1481.4,1475.56,2498313,3686411682.0,112265,515327,20.63,7,2018,4.6223383594053535,Among Top gainers
298,JUBLFOOD,EQ,2018-07-23,1481.4,1491.15,1493.0,1375.35,1449.0,1450.3,1442.88,1749298,2524025052.0,67455,301044,17.21,7,2018,-2.099365465100589,Negative
299,JUBLFOOD,EQ,2018-07-24,1450.3,1451.75,1457.0,1411.0,1440.0,1437.3,1431.94,1418423,2031091988.0,62385,341336,24.06,7,2018,-0.896366269047788,Slight Negative
300,JUBLFOOD,EQ,2018-07-25,1437.3,1449.9,1490.0,1377.0,1394.3,1400.35,1437.5,7507974,10792691934.0,229733,856534,11.41,7,2018,-2.570792458081128,Negative
301,JUBLFOOD,EQ,2018-07-26,1400.35,1425.0,1438.0,1387.6,1393.0,1396.4,1411.58,3907259,5515397446.0,117229,956328,24.48,7,2018,-0.2820723390580815,Slight or No Change
302,JUBLFOOD,EQ,2018-07-27,1396.4,1395.0,1421.0,1375.5,1415.2,1415.15,1402.89,1545485,2168148356.0,60207,389984,25.23,7,2018,1.3427384703523337,Positive
303,JUBLFOOD,EQ,2018-07-30,1415.15,1420.0,1441.5,1408.35,1419.25,1420.0,1426.99,1266145,1806774977.0,43683,278018,21.96,7,2018,0.34271985301910224,Slight or No Change
304,JUBLFOOD,EQ,2018-07-31,1420.0,1423.0,1423.0,1400.0,1406.0,1404.9,1407.78,827286,1164638032.0,29224,283635,34.28,7,2018,-1.0633802816901294,Negative
305,JUBLFOOD,EQ,2018-08-01,1404.9,1409.0,1413.0,1382.6,1395.0,1395.7,1398.67,1311379,1834181724.0,52636,402355,30.68,8,2018,-0.6548508790661267,Slight Negative
306,JUBLFOOD,EQ,2018-08-02,1395.7,1395.0,1432.2,1387.35,1420.0,1417.65,1419.86,1497620,2126404137.0,50290,322699,21.55,8,2018,1.5726875403023532,Positive
307,JUBLFOOD,EQ,2018-08-03,1417.65,1428.0,1464.45,1423.25,1451.5,1451.5,1448.5,2488860,3605125245.0,61953,991429,39.83,8,2018,2.387754382252316,Positive
308,JUBLFOOD,EQ,2018-08-06,1451.5,1463.0,1502.0,1455.0,1502.0,1493.2,1481.11,1753655,2597354546.0,45037,723358,41.25,8,2018,2.872890113675508,Positive
309,JUBLFOOD,EQ,2018-08-07,1493.2,1509.75,1528.0,1484.0,1490.0,1491.2,1507.78,2322521,3501844914.0,68814,433007,18.64,8,2018,-0.13394053040449716,Slight or No Change
310,JUBLFOOD,EQ,2018-08-08,1491.2,1491.45,1518.4,1488.1,1498.65,1499.45,1504.38,1010066,1519521504.0,52582,311635,30.85,8,2018,0.553245708154515,Slight Positive
311,JUBLFOOD,EQ,2018-08-09,1499.45,1505.0,1523.0,1491.55,1498.0,1498.8,1505.58,934588,1407099119.0,27027,366414,39.21,8,2018,-0.0433492280502934,Slight or No Change
312,JUBLFOOD,EQ,2018-08-10,1498.8,1498.0,1529.8,1495.9,1522.6,1521.4,1518.36,1275578,1936791406.0,38314,337474,26.46,8,2018,1.5078729650387146,Positive
313,JUBLFOOD,EQ,2018-08-13,1521.4,1520.95,1523.65,1497.0,1504.5,1502.2,1511.52,853357,1289863787.0,38582,210390,24.65,8,2018,-1.2619955304325026,Negative
314,JUBLFOOD,EQ,2018-08-14,1502.2,1508.8,1519.0,1502.5,1505.15,1507.1,1511.13,622918,941312149.0,16373,191344,30.72,8,2018,0.32618825722272593,Slight or No Change
315,JUBLFOOD,EQ,2018-08-16,1507.1,1504.0,1539.5,1500.0,1510.0,1509.55,1524.51,1443475,2200596509.0,58739,386475,26.77,8,2018,0.16256386437529802,Slight or No Change
316,JUBLFOOD,EQ,2018-08-17,1509.55,1519.8,1524.8,1505.45,1511.5,1510.5,1514.1,637693,965530706.6,20910,152085,23.85,8,2018,0.06293266205161796,Slight or No Change
317,JUBLFOOD,EQ,2018-08-20,1510.5,1518.0,1522.0,1505.45,1512.3,1512.6,1514.1,352076,533078901.9,19331,62246,17.68,8,2018,0.13902681231379166,Slight or No Change
318,JUBLFOOD,EQ,2018-08-21,1512.6,1522.75,1532.5,1505.7,1519.0,1519.2,1520.7,587258,893044787.2,20633,131217,22.34,8,2018,0.436334787782644,Slight or No Change
319,JUBLFOOD,EQ,2018-08-23,1519.2,1520.05,1526.85,1495.9,1502.0,1504.9,1508.26,682064,1028731747.0,35982,264804,38.82,8,2018,-0.9412848867825119,Slight Negative
320,JUBLFOOD,EQ,2018-08-24,1504.9,1505.0,1544.9,1505.0,1527.0,1522.45,1529.0,1375051,2102452494.0,40994,194093,14.12,8,2018,1.1661904445477989,Positive
321,JUBLFOOD,EQ,2018-08-27,1522.45,1534.85,1558.0,1522.0,1557.3,1551.5,1541.71,1131085,1743801948.0,33192,235819,20.85,8,2018,1.9081086406778525,Positive
322,JUBLFOOD,EQ,2018-08-28,1551.5,1566.0,1578.0,1556.35,1556.65,1564.25,1567.23,1047002,1640891707.0,29741,207566,19.82,8,2018,0.8217853689977517,Slight Positive
323,JUBLFOOD,EQ,2018-08-29,1564.25,1560.0,1568.0,1545.0,1548.25,1549.15,1554.28,424655,660034777.8,13818,65989,15.54,8,2018,-0.9653188428959458,Slight Negative
324,JUBLFOOD,EQ,2018-08-30,1549.15,1550.0,1562.4,1522.3,1527.35,1526.05,1537.78,1640069,2522068522.0,34871,857955,52.31,8,2018,-1.491140302746674,Negative
325,JUBLFOOD,EQ,2018-08-31,1526.05,1527.9,1560.0,1523.1,1557.1,1549.35,1539.62,710787,1094341560.0,26254,174965,24.62,8,2018,1.5268176009960222,Positive
326,JUBLFOOD,EQ,2018-09-03,1549.35,1556.7,1558.0,1518.8,1526.3,1526.25,1541.21,430144,662942390.0,13529,70930,16.49,9,2018,-1.4909478168264045,Negative
327,JUBLFOOD,EQ,2018-09-04,1526.25,1526.0,1526.9,1436.7,1449.65,1448.75,1459.1,1714015,2500913123.0,61751,354286,20.67,9,2018,-5.077805077805076,Among top Losers
328,JUBLFOOD,EQ,2018-09-05,1448.75,1445.0,1461.8,1390.6,1430.0,1432.1,1425.98,1337839,1907729332.0,47834,282424,21.11,9,2018,-1.149266609145827,Negative
329,JUBLFOOD,EQ,2018-09-06,1432.1,1438.0,1451.0,1405.4,1416.2,1416.95,1425.56,1055786,1505082508.0,52168,376852,35.69,9,2018,-1.0578870190629086,Negative
330,JUBLFOOD,EQ,2018-09-07,1416.95,1419.95,1422.7,1394.9,1409.05,1408.8,1407.35,970102,1365271241.0,31978,356861,36.79,9,2018,-0.5751790818307012,Slight Negative
331,JUBLFOOD,EQ,2018-09-10,1408.8,1407.7,1423.0,1386.0,1390.0,1390.55,1402.61,762887,1070034390.0,29922,155666,20.4,9,2018,-1.2954287336740533,Negative
332,JUBLFOOD,EQ,2018-09-11,1390.55,1396.1,1403.0,1345.2,1361.0,1353.3,1370.49,1062031,1455500814.0,38015,445518,41.95,9,2018,-2.6787961597928844,Negative
333,JUBLFOOD,EQ,2018-09-12,1353.3,1360.0,1360.0,1308.4,1344.0,1345.1,1329.63,1814063,2412038930.0,73249,725641,40.0,9,2018,-0.605926254341238,Slight Negative
334,JUBLFOOD,EQ,2018-09-14,1345.1,1352.0,1366.0,1326.0,1335.0,1335.75,1340.01,1082952,1451170271.0,43554,365315,33.73,9,2018,-0.6951156047877438,Slight Negative
335,JUBLFOOD,EQ,2018-09-17,1335.75,1324.0,1366.0,1315.35,1359.0,1358.95,1343.88,1288984,1732240505.0,43748,371229,28.8,9,2018,1.7368519558300655,Positive
336,JUBLFOOD,EQ,2018-09-18,1358.95,1364.0,1415.0,1358.3,1380.95,1387.35,1392.97,2571311,3581754497.0,102953,374542,14.57,9,2018,2.089848780308312,Positive
